evento,lat,lng,fecha_local,hora_local,fecha_utc,hora_utc,profundidad,profundidad_unidad,magnitud,magnitud_unidad
47 km al SO de Mina La Escondida.,-24.633 ,-69.286,2022-11-26,20:15:31,2022-11-26,23:15:31,85,km,3.1,Ml
38 km al SE de CamiÃ±a,-19.629 ,-69.291,2022-11-26,20:10:37,2022-11-26,23:10:37,102,km,2.9,Ml
19 km al NE de Lebu,-37.463 ,-73.543,2022-11-26,20:09:25,2022-11-26,23:09:25,26,km,2.9,Ml
98 km al SO de Los Vilos,-32.322 ,-72.432,2022-11-26,17:42:06,2022-11-26,20:42:06,30,km,2.8,Ml
103 km al O de Lebu,-37.804 ,-74.805,2022-11-26,17:38:44,2022-11-26,20:38:44,25,km,4.0,Ml
41 km al S de Mina Collahuasi,-21.176 ,-68.773,2022-11-26,17:33:55,2022-11-26,20:33:55,112,km,2.7,Ml
42 km al SE de Pica,-20.816 ,-69.117,2022-11-26,15:15:42,2022-11-26,18:15:42,109,km,2.6,Ml
17 km al E de Calama,-22.491 ,-68.763,2022-11-26,14:51:53,2022-11-26,17:51:53,114,km,3.6,Ml
22 km al SO de OllagÃ¼e,-21.350 ,-68.413,2022-11-26,14:31:18,2022-11-26,17:31:18,127,km,2.6,Ml
23 km al SE de La Ligua,-32.626 ,-71.114,2022-11-26,12:15:13,2022-11-26,15:15:13,56,km,3.9,Ml
40 km al S de Mina La Escondida.,-24.603 ,-68.920,2022-11-26,12:11:26,2022-11-26,15:11:26,120,km,4.0,Ml
88 km al E de Mina La Escondida.,-24.426 ,-68.202,2022-11-26,10:06:28,2022-11-26,13:06:28,163,km,2.5,Ml
35 km al O de Socaire,-23.647 ,-68.225,2022-11-26,09:30:17,2022-11-26,12:30:17,129,km,2.7,Ml
11 km al O de Huasco,-28.423 ,-71.327,2022-11-26,09:08:31,2022-11-26,12:08:31,27,km,2.8,Ml
24 km al SO de Mina Collahuasi,-20.920 ,-68.867,2022-11-26,08:24:44,2022-11-26,11:24:44,115,km,3.6,Ml
22 km al O de Calama,-22.415 ,-69.132,2022-11-26,06:40:30,2022-11-26,09:40:30,112,km,4.6,Mw
34 km al SO de OllagÃ¼e,-21.480 ,-68.435,2022-11-26,04:13:57,2022-11-26,07:13:57,136,km,2.8,Ml
24 km al SO de Mina Collahuasi,-21.001 ,-68.791,2022-11-26,01:21:43,2022-11-26,04:21:43,102,km,3.0,Ml
7 km al NO de Huasco,-28.429 ,-71.280,2022-11-25,23:23:44,2022-11-26,02:23:44,36,km,2.6,Ml
